id,electronic_id,upc,weight_gram,product_name,category_name,manufacturer,currency,price,availability,condition,release_date,is_sale
1,AVphzgbJLJeJML43fA0o,794000000000.0,32.8,Sanus VLF410B1 10-Inch Super Slim Full-Motion Mount for 37 - 84 Inches TV's,"['Audio & Video Accessories' 'TV Mounts' 'TV Accessories & Parts'
 'Electronics' 'A/V Presentation' 'Accessories & Supplies'
 'TV Ceiling & Wall Mounts']",unknown,USD,104.99,Yes,New,2017-03-30 06:00:00,False
2,AVpgMuGwLJeJML43KY_c,642000000000.0,14.0,Boytone - 2500W 2.1-Ch. Home Theater System - Black Diamond,"['Stereos' 'Portable Bluetooth Speakers' 'TV' ' Video & Home Audio'
 'Speaker Systems' 'Portable Audio & Video' 'Electronics'
 'See more Black BOYTONE Bt-210f 30 Watt FM Radio Bluetoo...' 'Speakers'
 'Home Audio & Theater' 'All Home Speakers' 'Consumer Electronics'
 'See more BOYTONE Bt-210f Bluetooth Wireless Speaker Mp3...'
 'Home Theater Systems' 'MP3 Player Accessories' 'Home Audio' 'Audio'
 'Cell' 'Stereo Shelf Systems']",Boytone,USD,69.0,In Stock,New,2017-12-14 06:00:00,True
3,AVpgMuGwLJeJML43KY_c,642000000000.0,14.0,Boytone - 2500W 2.1-Ch. Home Theater System - Black Diamond,"['Stereos' 'Portable Bluetooth Speakers' 'TV' ' Video & Home Audio'
 'Speaker Systems' 'Portable Audio & Video' 'Electronics'
 'See more Black BOYTONE Bt-210f 30 Watt FM Radio Bluetoo...' 'Speakers'
 'Home Audio & Theater' 'All Home Speakers' 'Consumer Electronics'
 'See more BOYTONE Bt-210f Bluetooth Wireless Speaker Mp3...'
 'Home Theater Systems' 'MP3 Player Accessories' 'Home Audio' 'Audio'
 'Cell' 'Stereo Shelf Systems']",Boytone,USD,69.0,In Stock,New,2017-09-08 05:00:00,False
4,AVpgMuGwLJeJML43KY_c,642000000000.0,14.0,Boytone - 2500W 2.1-Ch. Home Theater System - Black Diamond,"['Stereos' 'Portable Bluetooth Speakers' 'TV' ' Video & Home Audio'
 'Speaker Systems' 'Portable Audio & Video' 'Electronics'
 'See more Black BOYTONE Bt-210f 30 Watt FM Radio Bluetoo...' 'Speakers'
 'Home Audio & Theater' 'All Home Speakers' 'Consumer Electronics'
 'See more BOYTONE Bt-210f Bluetooth Wireless Speaker Mp3...'
 'Home Theater Systems' 'MP3 Player Accessories' 'Home Audio' 'Audio'
 'Cell' 'Stereo Shelf Systems']",Boytone,USD,69.99,Yes,New,2017-10-10 05:00:00,False
5,AVpgMuGwLJeJML43KY_c,642000000000.0,14.0,Boytone - 2500W 2.1-Ch. Home Theater System - Black Diamond,"['Stereos' 'Portable Bluetooth Speakers' 'TV' ' Video & Home Audio'
 'Speaker Systems' 'Portable Audio & Video' 'Electronics'
 'See more Black BOYTONE Bt-210f 30 Watt FM Radio Bluetoo...' 'Speakers'
 'Home Audio & Theater' 'All Home Speakers' 'Consumer Electronics'
 'See more BOYTONE Bt-210f Bluetooth Wireless Speaker Mp3...'
 'Home Theater Systems' 'MP3 Player Accessories' 'Home Audio' 'Audio'
 'Cell' 'Stereo Shelf Systems']",Boytone,USD,66.99,Yes,New,2017-08-28 07:00:00,False
6,AVpgMuGwLJeJML43KY_c,642000000000.0,14.0,Boytone - 2500W 2.1-Ch. Home Theater System - Black Diamond,"['Stereos' 'Portable Bluetooth Speakers' 'TV' ' Video & Home Audio'
 'Speaker Systems' 'Portable Audio & Video' 'Electronics'
 'See more Black BOYTONE Bt-210f 30 Watt FM Radio Bluetoo...' 'Speakers'
 'Home Audio & Theater' 'All Home Speakers' 'Consumer Electronics'
 'See more BOYTONE Bt-210f Bluetooth Wireless Speaker Mp3...'
 'Home Theater Systems' 'MP3 Player Accessories' 'Home Audio' 'Audio'
 'Cell' 'Stereo Shelf Systems']",Boytone,USD,66.0,In Stock,New,2017-10-24 04:00:00,False
7,AVpgMuGwLJeJML43KY_c,642000000000.0,14.0,Boytone - 2500W 2.1-Ch. Home Theater System - Black Diamond,"['Stereos' 'Portable Bluetooth Speakers' 'TV' ' Video & Home Audio'
 'Speaker Systems' 'Portable Audio & Video' 'Electronics'
 'See more Black BOYTONE Bt-210f 30 Watt FM Radio Bluetoo...' 'Speakers'
 'Home Audio & Theater' 'All Home Speakers' 'Consumer Electronics'
 'See more BOYTONE Bt-210f Bluetooth Wireless Speaker Mp3...'
 'Home Theater Systems' 'MP3 Player Accessories' 'Home Audio' 'Audio'
 'Cell' 'Stereo Shelf Systems']",Boytone,USD,74.99,In Stock,New,2017-08-15 15:00:00,False
8,AVpgMuGwLJeJML43KY_c,642000000000.0,14.0,Boytone - 2500W 2.1-Ch. Home Theater System - Black Diamond,"['Stereos' 'Portable Bluetooth Speakers' 'TV' ' Video & Home Audio'
 'Speaker Systems' 'Portable Audio & Video' 'Electronics'
 'See more Black BOYTONE Bt-210f 30 Watt FM Radio Bluetoo...' 'Speakers'
 'Home Audio & Theater' 'All Home Speakers' 'Consumer Electronics'
 'See more BOYTONE Bt-210f Bluetooth Wireless Speaker Mp3...'
 'Home Theater Systems' 'MP3 Player Accessories' 'Home Audio' 'Audio'
 'Cell' 'Stereo Shelf Systems']",Boytone,USD,65.99,Yes,New,2017-08-12 09:00:00,False
9,AVpgMuGwLJeJML43KY_c,642000000000.0,14.0,Boytone - 2500W 2.1-Ch. Home Theater System - Black Diamond,"['Stereos' 'Portable Bluetooth Speakers' 'TV' ' Video & Home Audio'
 'Speaker Systems' 'Portable Audio & Video' 'Electronics'
 'See more Black BOYTONE Bt-210f 30 Watt FM Radio Bluetoo...' 'Speakers'
 'Home Audio & Theater' 'All Home Speakers' 'Consumer Electronics'
 'See more BOYTONE Bt-210f Bluetooth Wireless Speaker Mp3...'
 'Home Theater Systems' 'MP3 Player Accessories' 'Home Audio' 'Audio'
 'Cell' 'Stereo Shelf Systems']",Boytone,USD,69.99,In Stock,New,2017-09-14 21:00:00,False
10,AVpgMuGwLJeJML43KY_c,642000000000.0,14.0,Boytone - 2500W 2.1-Ch. Home Theater System - Black Diamond,"['Stereos' 'Portable Bluetooth Speakers' 'TV' ' Video & Home Audio'
 'Speaker Systems' 'Portable Audio & Video' 'Electronics'
 'See more Black BOYTONE Bt-210f 30 Watt FM Radio Bluetoo...' 'Speakers'
 'Home Audio & Theater' 'All Home Speakers' 'Consumer Electronics'
 'See more BOYTONE Bt-210f Bluetooth Wireless Speaker Mp3...'
 'Home Theater Systems' 'MP3 Player Accessories' 'Home Audio' 'Audio'
 'Cell' 'Stereo Shelf Systems']",Boytone,USD,69.0,In Stock,New,2018-01-21 08:00:00,True
11,AVpgMuGwLJeJML43KY_c,642000000000.0,14.0,Boytone - 2500W 2.1-Ch. Home Theater System - Black Diamond,"['Stereos' 'Portable Bluetooth Speakers' 'TV' ' Video & Home Audio'
 'Speaker Systems' 'Portable Audio & Video' 'Electronics'
 'See more Black BOYTONE Bt-210f 30 Watt FM Radio Bluetoo...' 'Speakers'
 'Home Audio & Theater' 'All Home Speakers' 'Consumer Electronics'
 'See more BOYTONE Bt-210f Bluetooth Wireless Speaker Mp3...'
 'Home Theater Systems' 'MP3 Player Accessories' 'Home Audio' 'Audio'
 'Cell' 'Stereo Shelf Systems']",Boytone,USD,69.99,TRUE,new,2018-05-26 07:00:00,False
12,AVpgMuGwLJeJML43KY_c,642000000000.0,14.0,Boytone - 2500W 2.1-Ch. Home Theater System - Black Diamond,"['Stereos' 'Portable Bluetooth Speakers' 'TV' ' Video & Home Audio'
 'Speaker Systems' 'Portable Audio & Video' 'Electronics'
 'See more Black BOYTONE Bt-210f 30 Watt FM Radio Bluetoo...' 'Speakers'
 'Home Audio & Theater' 'All Home Speakers' 'Consumer Electronics'
 'See more BOYTONE Bt-210f Bluetooth Wireless Speaker Mp3...'
 'Home Theater Systems' 'MP3 Player Accessories' 'Home Audio' 'Audio'
 'Cell' 'Stereo Shelf Systems']",Boytone,USD,64.99,In Stock,New,2017-07-23 00:00:00,False
13,AVpgMuGwLJeJML43KY_c,642000000000.0,14.0,Boytone - 2500W 2.1-Ch. Home Theater System - Black Diamond,"['Stereos' 'Portable Bluetooth Speakers' 'TV' ' Video & Home Audio'
 'Speaker Systems' 'Portable Audio & Video' 'Electronics'
 'See more Black BOYTONE Bt-210f 30 Watt FM Radio Bluetoo...' 'Speakers'
 'Home Audio & Theater' 'All Home Speakers' 'Consumer Electronics'
 'See more BOYTONE Bt-210f Bluetooth Wireless Speaker Mp3...'
 'Home Theater Systems' 'MP3 Player Accessories' 'Home Audio' 'Audio'
 'Cell' 'Stereo Shelf Systems']",Boytone,USD,64.99,Yes,New,2017-08-01 03:00:00,False
14,AVpe9FXeLJeJML43zHrq,814000000000.0,1.2,DENAQ - AC Adapter for TOSHIBA SATELLITE 1700 1710 1715 1730 1735 1750 1755 1955 3000 3005 A100 M30X M35X - Black,"['Computers' 'Office' 'Computer Accessories'
 'Computer Accessories & Peripherals' 'Laptop Accessories'
 'Laptop Chargers & Adapters' 'Computers & Tablets' 'Electronics'
 'Battery Chargers' 'Batteries' 'Office Technology']",Dantona,USD,23.99,TRUE,new,2018-05-26 16:00:00,False
15,AVpe9FXeLJeJML43zHrq,814000000000.0,1.2,DENAQ - AC Adapter for TOSHIBA SATELLITE 1700 1710 1715 1730 1735 1750 1755 1955 3000 3005 A100 M30X M35X - Black,"['Computers' 'Office' 'Computer Accessories'
 'Computer Accessories & Peripherals' 'Laptop Accessories'
 'Laptop Chargers & Adapters' 'Computers & Tablets' 'Electronics'
 'Battery Chargers' 'Batteries' 'Office Technology']",Dantona,USD,31.99,TRUE,new,2015-03-25 22:00:00,False
16,AVpe9FXeLJeJML43zHrq,814000000000.0,1.2,DENAQ - AC Adapter for TOSHIBA SATELLITE 1700 1710 1715 1730 1735 1750 1755 1955 3000 3005 A100 M30X M35X - Black,"['Computers' 'Office' 'Computer Accessories'
 'Computer Accessories & Peripherals' 'Laptop Accessories'
 'Laptop Chargers & Adapters' 'Computers & Tablets' 'Electronics'
 'Battery Chargers' 'Batteries' 'Office Technology']",Dantona,USD,20.99,Yes,New,2014-10-27 00:00:00,True
17,AVpe9FXeLJeJML43zHrq,814000000000.0,1.2,DENAQ - AC Adapter for TOSHIBA SATELLITE 1700 1710 1715 1730 1735 1750 1755 1955 3000 3005 A100 M30X M35X - Black,"['Computers' 'Office' 'Computer Accessories'
 'Computer Accessories & Peripherals' 'Laptop Accessories'
 'Laptop Chargers & Adapters' 'Computers & Tablets' 'Electronics'
 'Battery Chargers' 'Batteries' 'Office Technology']",Dantona,USD,34.99,TRUE,new,2015-04-23 09:00:00,False
18,AVpe9FXeLJeJML43zHrq,814000000000.0,1.2,DENAQ - AC Adapter for TOSHIBA SATELLITE 1700 1710 1715 1730 1735 1750 1755 1955 3000 3005 A100 M30X M35X - Black,"['Computers' 'Office' 'Computer Accessories'
 'Computer Accessories & Peripherals' 'Laptop Accessories'
 'Laptop Chargers & Adapters' 'Computers & Tablets' 'Electronics'
 'Battery Chargers' 'Batteries' 'Office Technology']",Dantona,USD,23.99,Yes,New,2017-10-10 12:00:00,False
19,AVpfVJXu1cnluZ0-iwTT,752000000000.0,13.2,"DreamWave - Tremor Portable Bluetooth Speaker - Green,Black","['Portable Bluetooth Speakers' 'Bluetooth & Wireless Speakers'
 'Portable Audio & Video' 'Electronics' 'Portable Speakers & Docks'
 'Audio']",unknown,USD,290.99,Yes,New,2017-08-01 00:00:00,False
20,AVpfVJXu1cnluZ0-iwTT,752000000000.0,13.2,"DreamWave - Tremor Portable Bluetooth Speaker - Green,Black","['Portable Bluetooth Speakers' 'Bluetooth & Wireless Speakers'
 'Portable Audio & Video' 'Electronics' 'Portable Speakers & Docks'
 'Audio']",unknown,USD,279.99,Yes,New,2017-06-01 17:00:00,False
21,AVpfVJXu1cnluZ0-iwTT,752000000000.0,13.2,"DreamWave - Tremor Portable Bluetooth Speaker - Green,Black","['Portable Bluetooth Speakers' 'Bluetooth & Wireless Speakers'
 'Portable Audio & Video' 'Electronics' 'Portable Speakers & Docks'
 'Audio']",unknown,USD,299.99,TRUE,new,2018-05-26 06:00:00,False
22,AVpfVJXu1cnluZ0-iwTT,752000000000.0,13.2,"DreamWave - Tremor Portable Bluetooth Speaker - Green,Black","['Portable Bluetooth Speakers' 'Bluetooth & Wireless Speakers'
 'Portable Audio & Video' 'Electronics' 'Portable Speakers & Docks'
 'Audio']",unknown,USD,225.99,TRUE,new,2018-05-26 06:00:00,True
23,AVpfVJXu1cnluZ0-iwTT,752000000000.0,13.2,"DreamWave - Tremor Portable Bluetooth Speaker - Green,Black","['Portable Bluetooth Speakers' 'Bluetooth & Wireless Speakers'
 'Portable Audio & Video' 'Electronics' 'Portable Speakers & Docks'
 'Audio']",unknown,USD,289.99,Yes,New,2017-10-10 20:00:00,False
24,AVphUeKeilAPnD_x3-Be,27108105321.0,1.6,NS-SP1800BL 5.1-Channel Home Theater System (Black),"['Surround Speakers' 'Electronics Features' 'Surround Sound Systems'
 'Frys' 'Electronics' 'All Home Theater Systems' 'TVs Entertainment'
 'Speakers' 'Home Audio & Theater' 'Home Electronics'
 'TV Sound Systems rxxbwxxcscxuvutetd' 'Home & Kitchen Features'
 'Home Theater Systems' 'Audio Speakers' 'TV Sound Systems' 'Home Audio'
 'Home Theater' 'Electrical' 'Audio']",YAMAHA,USD,244.01,In Stock,New,2018-01-18 12:00:00,False
25,AVphUeKeilAPnD_x3-Be,27108105321.0,1.6,NS-SP1800BL 5.1-Channel Home Theater System (Black),"['Surround Speakers' 'Electronics Features' 'Surround Sound Systems'
 'Frys' 'Electronics' 'All Home Theater Systems' 'TVs Entertainment'
 'Speakers' 'Home Audio & Theater' 'Home Electronics'
 'TV Sound Systems rxxbwxxcscxuvutetd' 'Home & Kitchen Features'
 'Home Theater Systems' 'Audio Speakers' 'TV Sound Systems' 'Home Audio'
 'Home Theater' 'Electrical' 'Audio']",YAMAHA,USD,132.99,Yes,New,2015-07-02 05:00:00,True
26,AVphUeKeilAPnD_x3-Be,27108105321.0,1.6,NS-SP1800BL 5.1-Channel Home Theater System (Black),"['Surround Speakers' 'Electronics Features' 'Surround Sound Systems'
 'Frys' 'Electronics' 'All Home Theater Systems' 'TVs Entertainment'
 'Speakers' 'Home Audio & Theater' 'Home Electronics'
 'TV Sound Systems rxxbwxxcscxuvutetd' 'Home & Kitchen Features'
 'Home Theater Systems' 'Audio Speakers' 'TV Sound Systems' 'Home Audio'
 'Home Theater' 'Electrical' 'Audio']",YAMAHA,USD,149.99,Yes,New,2017-10-10 19:00:00,False
27,AVphUeKeilAPnD_x3-Be,27108105321.0,1.6,NS-SP1800BL 5.1-Channel Home Theater System (Black),"['Surround Speakers' 'Electronics Features' 'Surround Sound Systems'
 'Frys' 'Electronics' 'All Home Theater Systems' 'TVs Entertainment'
 'Speakers' 'Home Audio & Theater' 'Home Electronics'
 'TV Sound Systems rxxbwxxcscxuvutetd' 'Home & Kitchen Features'
 'Home Theater Systems' 'Audio Speakers' 'TV Sound Systems' 'Home Audio'
 'Home Theater' 'Electrical' 'Audio']",YAMAHA,USD,149.95,In Stock,New,2018-07-25 22:00:00,True
28,AVphUeKeilAPnD_x3-Be,27108105321.0,1.6,NS-SP1800BL 5.1-Channel Home Theater System (Black),"['Surround Speakers' 'Electronics Features' 'Surround Sound Systems'
 'Frys' 'Electronics' 'All Home Theater Systems' 'TVs Entertainment'
 'Speakers' 'Home Audio & Theater' 'Home Electronics'
 'TV Sound Systems rxxbwxxcscxuvutetd' 'Home & Kitchen Features'
 'Home Theater Systems' 'Audio Speakers' 'TV Sound Systems' 'Home Audio'
 'Home Theater' 'Electrical' 'Audio']",YAMAHA,USD,136.99,Yes,New,2015-03-10 19:00:00,True
29,AVpi6aLv1cnluZ0-Rv8A,657000000000.0,1.1,Universal Remote Control - 48-Device Universal Remote - Black,"['Audio & Video Accessories' 'Remote Controls' 'Electronics'
 'TV Remote Controls' 'Universal Remote Controls' 'Accessories & Supplies'
 'TV & Home Theater' 'TV & Home Theater Accessories']",unknown,USD,254.99,Yes,New,2017-03-10 22:00:00,True
30,AVpi6aLv1cnluZ0-Rv8A,657000000000.0,1.1,Universal Remote Control - 48-Device Universal Remote - Black,"['Audio & Video Accessories' 'Remote Controls' 'Electronics'
 'TV Remote Controls' 'Universal Remote Controls' 'Accessories & Supplies'
 'TV & Home Theater' 'TV & Home Theater Accessories']",unknown,USD,209.99,Yes,New,2017-03-30 06:00:00,True
31,AVpi6aLv1cnluZ0-Rv8A,657000000000.0,1.1,Universal Remote Control - 48-Device Universal Remote - Black,"['Audio & Video Accessories' 'Remote Controls' 'Electronics'
 'TV Remote Controls' 'Universal Remote Controls' 'Accessories & Supplies'
 'TV & Home Theater' 'TV & Home Theater Accessories']",unknown,USD,299.98,undefined,new,2018-05-26 07:00:00,False
32,AVpi6aLv1cnluZ0-Rv8A,657000000000.0,1.1,Universal Remote Control - 48-Device Universal Remote - Black,"['Audio & Video Accessories' 'Remote Controls' 'Electronics'
 'TV Remote Controls' 'Universal Remote Controls' 'Accessories & Supplies'
 'TV & Home Theater' 'TV & Home Theater Accessories']",unknown,USD,239.99,Yes,New,2017-10-10 22:00:00,True
33,AVpi6aLv1cnluZ0-Rv8A,657000000000.0,1.1,Universal Remote Control - 48-Device Universal Remote - Black,"['Audio & Video Accessories' 'Remote Controls' 'Electronics'
 'TV Remote Controls' 'Universal Remote Controls' 'Accessories & Supplies'
 'TV & Home Theater' 'TV & Home Theater Accessories']",unknown,USD,299.98,Yes,New,2017-10-10 22:00:00,False
34,AVpf0Nyo1cnluZ0-rzhu,17817664585.0,1.18,Acoustimass 6 Series V Home Theater Speaker System (Black),"['Surround Speakers' 'TV' ' Video & Home Audio' 'Surround Sound Systems'
 'Electronics' 'All Home Theater Systems' 'TVs Entertainment' 'Speakers'
 'Consumer Electronics' 'Home Theater Systems' 'TV Sound Systems'
 'Audio & Home Theatre' 'Home Audio' 'Audio']",Bose,USD,499.0,In Stock,New,2018-01-12 10:00:00,False
35,AVpf0Nyo1cnluZ0-rzhu,17817664585.0,1.18,Acoustimass 6 Series V Home Theater Speaker System (Black),"['Surround Speakers' 'TV' ' Video & Home Audio' 'Surround Sound Systems'
 'Electronics' 'All Home Theater Systems' 'TVs Entertainment' 'Speakers'
 'Consumer Electronics' 'Home Theater Systems' 'TV Sound Systems'
 'Audio & Home Theatre' 'Home Audio' 'Audio']",Bose,USD,699.99,Yes,New,2017-10-10 05:00:00,False
36,AVpf0Nyo1cnluZ0-rzhu,17817664585.0,1.18,Acoustimass 6 Series V Home Theater Speaker System (Black),"['Surround Speakers' 'TV' ' Video & Home Audio' 'Surround Sound Systems'
 'Electronics' 'All Home Theater Systems' 'TVs Entertainment' 'Speakers'
 'Consumer Electronics' 'Home Theater Systems' 'TV Sound Systems'
 'Audio & Home Theatre' 'Home Audio' 'Audio']",Bose,USD,699.0,In Stock,New,2017-11-18 10:00:00,False
37,AVpf0Nyo1cnluZ0-rzhu,17817664585.0,1.18,Acoustimass 6 Series V Home Theater Speaker System (Black),"['Surround Speakers' 'TV' ' Video & Home Audio' 'Surround Sound Systems'
 'Electronics' 'All Home Theater Systems' 'TVs Entertainment' 'Speakers'
 'Consumer Electronics' 'Home Theater Systems' 'TV Sound Systems'
 'Audio & Home Theatre' 'Home Audio' 'Audio']",Bose,USD,689.95,yes,New,2017-08-28 18:00:00,False
38,AVpf0Nyo1cnluZ0-rzhu,17817664585.0,1.18,Acoustimass 6 Series V Home Theater Speaker System (Black),"['Surround Speakers' 'TV' ' Video & Home Audio' 'Surround Sound Systems'
 'Electronics' 'All Home Theater Systems' 'TVs Entertainment' 'Speakers'
 'Consumer Electronics' 'Home Theater Systems' 'TV Sound Systems'
 'Audio & Home Theatre' 'Home Audio' 'Audio']",Bose,USD,599.0,In Stock,New,2017-12-06 22:00:00,False
39,AWOpOCd2YSSHbkXw07ei,887000000000.0,0.00875,Samsung - 850 PRO 512GB Internal SATA III Solid State Drive for Laptops,"['Internal Solid State Drives' 'Solid State Drives'
 'Computers & Accessories' 'Computer Accessories & Peripherals'
 'Electronics' 'Computers & Tablets' 'Hard Drives & Storage'
 'Data Storage']",unknown,USD,224.99,TRUE,new,2018-05-26 13:00:00,True
40,AWOpOCd2YSSHbkXw07ei,887000000000.0,0.00875,Samsung - 850 PRO 512GB Internal SATA III Solid State Drive for Laptops,"['Internal Solid State Drives' 'Solid State Drives'
 'Computers & Accessories' 'Computer Accessories & Peripherals'
 'Electronics' 'Computers & Tablets' 'Hard Drives & Storage'
 'Data Storage']",unknown,USD,249.99,TRUE,new,2018-05-26 13:00:00,False
41,AV2Z1Efc-jtxr-f39lm6,844000000000.0,0.2,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop Memory Kit - Black (CMK16GX4M2B3000C15),"['Computers' 'Memory (RAM)' 'Computers & Accessories'
 'Computer Components' 'Memory Upgrades' 'Memory' 'Electronics'
 'Computers & Tablets' 'Computer Cards & Components']",unknown,USD,139.99,Yes,New,2017-07-31 23:00:00,False
42,AV2Z1Efc-jtxr-f39lm6,844000000000.0,0.2,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop Memory Kit - Black (CMK16GX4M2B3000C15),"['Computers' 'Memory (RAM)' 'Computers & Accessories'
 'Computer Components' 'Memory Upgrades' 'Memory' 'Electronics'
 'Computers & Tablets' 'Computer Cards & Components']",unknown,USD,162.99,Yes,New,2017-10-10 13:00:00,False
43,AV2Z1Efc-jtxr-f39lm6,844000000000.0,0.2,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop Memory Kit - Black (CMK16GX4M2B3000C15),"['Computers' 'Memory (RAM)' 'Computers & Accessories'
 'Computer Components' 'Memory Upgrades' 'Memory' 'Electronics'
 'Computers & Tablets' 'Computer Cards & Components']",unknown,USD,189.99,TRUE,new,2018-05-26 08:00:00,False
44,AV2Z1Efc-jtxr-f39lm6,844000000000.0,0.2,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop Memory Kit - Black (CMK16GX4M2B3000C15),"['Computers' 'Memory (RAM)' 'Computers & Accessories'
 'Computer Components' 'Memory Upgrades' 'Memory' 'Electronics'
 'Computers & Tablets' 'Computer Cards & Components']",unknown,USD,194.82,In Stock,New,2017-09-28 04:00:00,False
45,AV2Z1Efc-jtxr-f39lm6,844000000000.0,0.2,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop Memory Kit - Black (CMK16GX4M2B3000C15),"['Computers' 'Memory (RAM)' 'Computers & Accessories'
 'Computer Components' 'Memory Upgrades' 'Memory' 'Electronics'
 'Computers & Tablets' 'Computer Cards & Components']",unknown,USD,149.99,Yes,New,2017-09-06 20:00:00,False
46,AV2Z1Efc-jtxr-f39lm6,844000000000.0,0.2,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop Memory Kit - Black (CMK16GX4M2B3000C15),"['Computers' 'Memory (RAM)' 'Computers & Accessories'
 'Computer Components' 'Memory Upgrades' 'Memory' 'Electronics'
 'Computers & Tablets' 'Computer Cards & Components']",unknown,USD,147.99,Yes,New,2017-08-30 10:00:00,False
47,AV2Z1Efc-jtxr-f39lm6,844000000000.0,0.2,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop Memory Kit - Black (CMK16GX4M2B3000C15),"['Computers' 'Memory (RAM)' 'Computers & Accessories'
 'Computer Components' 'Memory Upgrades' 'Memory' 'Electronics'
 'Computers & Tablets' 'Computer Cards & Components']",unknown,USD,158.95,In Stock,New,2017-09-28 04:00:00,False
48,AV2Z1Efc-jtxr-f39lm6,844000000000.0,0.2,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop Memory Kit - Black (CMK16GX4M2B3000C15),"['Computers' 'Memory (RAM)' 'Computers & Accessories'
 'Computer Components' 'Memory Upgrades' 'Memory' 'Electronics'
 'Computers & Tablets' 'Computer Cards & Components']",unknown,USD,154.99,Yes,New,2017-09-18 09:00:00,False
49,AV2Z1Efc-jtxr-f39lm6,844000000000.0,0.2,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop Memory Kit - Black (CMK16GX4M2B3000C15),"['Computers' 'Memory (RAM)' 'Computers & Accessories'
 'Computer Components' 'Memory Upgrades' 'Memory' 'Electronics'
 'Computers & Tablets' 'Computer Cards & Components']",unknown,USD,151.99,Yes,New,2017-09-12 06:00:00,False
50,AVpgNkVc1cnluZ0-yJB6,8.183890128558179e+23,0.41875,Outdoor Tech Buckshot Pro Bluetooth Speaker,"['Bluetooth & Wireless Speakers' 'Portable Audio & Video' 'Electronics'
 'MP3 & MP4 Player Accessories' 'Portable Speakers' 'Audio']",unknown,USD,55.99,Yes,New,2017-09-08 05:00:00,False
51,AVpgNkVc1cnluZ0-yJB6,8.183890128558179e+23,0.41875,Outdoor Tech Buckshot Pro Bluetooth Speaker,"['Bluetooth & Wireless Speakers' 'Portable Audio & Video' 'Electronics'
 'MP3 & MP4 Player Accessories' 'Portable Speakers' 'Audio']",unknown,USD,56.99,Yes,New,2017-06-01 17:00:00,False
52,AVpgNkVc1cnluZ0-yJB6,8.183890128558179e+23,0.41875,Outdoor Tech Buckshot Pro Bluetooth Speaker,"['Bluetooth & Wireless Speakers' 'Portable Audio & Video' 'Electronics'
 'MP3 & MP4 Player Accessories' 'Portable Speakers' 'Audio']",unknown,USD,65.99,Yes,New,2017-08-01 00:00:00,False
53,AVpgNkVc1cnluZ0-yJB6,8.183890128558179e+23,0.41875,Outdoor Tech Buckshot Pro Bluetooth Speaker,"['Bluetooth & Wireless Speakers' 'Portable Audio & Video' 'Electronics'
 'MP3 & MP4 Player Accessories' 'Portable Speakers' 'Audio']",unknown,USD,71.99,Yes,New,2017-09-08 05:00:00,False
54,AVpgNkVc1cnluZ0-yJB6,8.183890128558179e+23,0.41875,Outdoor Tech Buckshot Pro Bluetooth Speaker,"['Bluetooth & Wireless Speakers' 'Portable Audio & Video' 'Electronics'
 'MP3 & MP4 Player Accessories' 'Portable Speakers' 'Audio']",unknown,USD,63.99,Yes,New,2017-08-01 17:00:00,False
55,AVpgNkVc1cnluZ0-yJB6,8.183890128558179e+23,0.41875,Outdoor Tech Buckshot Pro Bluetooth Speaker,"['Bluetooth & Wireless Speakers' 'Portable Audio & Video' 'Electronics'
 'MP3 & MP4 Player Accessories' 'Portable Speakers' 'Audio']",unknown,USD,59.99,Yes,New,2017-08-30 07:00:00,False
56,AVpgNkVc1cnluZ0-yJB6,8.183890128558179e+23,0.41875,Outdoor Tech Buckshot Pro Bluetooth Speaker,"['Bluetooth & Wireless Speakers' 'Portable Audio & Video' 'Electronics'
 'MP3 & MP4 Player Accessories' 'Portable Speakers' 'Audio']",unknown,USD,64.99,Yes,New,2017-07-26 21:00:00,False
57,AVpgNkVc1cnluZ0-yJB6,8.183890128558179e+23,0.41875,Outdoor Tech Buckshot Pro Bluetooth Speaker,"['Bluetooth & Wireless Speakers' 'Portable Audio & Video' 'Electronics'
 'MP3 & MP4 Player Accessories' 'Portable Speakers' 'Audio']",unknown,USD,58.99,Yes,New,2017-03-10 22:00:00,False
58,AVpgNkVc1cnluZ0-yJB6,8.183890128558179e+23,0.41875,Outdoor Tech Buckshot Pro Bluetooth Speaker,"['Bluetooth & Wireless Speakers' 'Portable Audio & Video' 'Electronics'
 'MP3 & MP4 Player Accessories' 'Portable Speakers' 'Audio']",unknown,USD,57.99,Yes,New,2017-06-01 17:00:00,False
